train_loss,train_loss_step,val/roc,val_loss,train_loss_epoch,epoch,step,timestamp,checkpoint_dir_name,should_checkpoint,done,training_iteration,trial_id,date,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,iterations_since_restore,config/train_loop_config/depth,config/train_loop_config/ffn_num_layers,config/train_loop_config/final_lr_ratio,config/train_loop_config/dropout,config/train_loop_config/message_hidden_dim,config/train_loop_config/warmup_epochs,config/train_loop_config/ffn_hidden_dim,config/train_loop_config/batch_size,config/train_loop_config/init_lr_ratio,config/train_loop_config/max_lr,logdir
0.6757630109786987,0.6771018505096436,0.6892361640930176,0.6447536945343018,0.6757630109786987,5,30,1762313547,checkpoint_000005,True,False,6,5b9c6353,2025-11-05_03-32-27,2.205897092819214,21.642232656478882,261282,gpu023,10.100.20.23,21.642232656478882,6,4,1,0.11680412247306278,0.4,1100,69,1300,256,0.5420693592244334,0.0031103359632101836,5b9c6353
0.5439595580101013,0.565111517906189,0.8319830894470215,0.4876515567302704,0.5439595580101013,18,361,1762313597,checkpoint_000018,True,False,19,f636bd04,2025-11-05_03-33-17,2.6954989433288574,55.0738251209259,262076,gpu023,10.100.20.23,55.0738251209259,19,4,2,0.2712352200101254,0.2,1300,82,800,64,0.062115646489145894,0.0004182362644762536,f636bd04
0.17721052467823029,0.07068794965744019,0.8948688507080078,0.5095645785331726,0.17721052467823029,199,3800,1762313899,checkpoint_000199,True,False,200,c5bd5587,2025-11-05_03-38-19,1.3747472763061523,337.20630955696106,263166,gpu023,10.100.20.23,337.20630955696106,200,3,1,0.05542035340736248,0.0,400,23,1500,64,0.012717146167328426,0.0003888911056222462,c5bd5587
0.39844563603401184,0.37412482500076294,0.8728780746459961,0.4708152711391449,0.39844563603401184,82,415,1762313916,checkpoint_000082,True,False,83,af53058a,2025-11-05_03-38-36,3.412010431289673,305.2108037471771,268380,gpu023,10.100.20.23,305.2108037471771,83,3,1,0.02908870539848528,0.2,2100,55,1300,256,0.19140541939049865,0.00015027137020187677,af53058a
1.9504564988892525e-05,1.9761033399845473e-05,0.8829089403152466,2.767286777496338,1.9504564988892525e-05,199,1000,1762314918,checkpoint_000199,True,False,200,2baa0f45,2025-11-05_03-55-19,4.976868629455566,996.2243933677673,298752,gpu023,10.100.20.23,996.2243933677673,200,4,2,0.013828068981940137,0.0,2400,20,1300,256,0.08869012758676156,0.004783506135960282,2baa0f45
0.39952537417411804,0.6476731896400452,0.9060571193695068,0.4387989342212677,0.39952537417411804,11,456,1762313980,checkpoint_000011,True,False,12,7e36b09f,2025-11-05_03-39-40,3.543320894241333,51.93128800392151,299655,gpu023,10.100.20.23,51.93128800392151,12,4,2,0.4166596782694961,0.0,1800,70,1500,32,0.2617548652730619,0.0057791978323769476,7e36b09f
0.02694719098508358,0.023948831483721733,0.8989197015762329,0.9334132671356201,0.02694719098508358,143,5472,1762314640,checkpoint_000143,True,False,144,2d03032f,2025-11-05_03-50-41,4.761287212371826,639.8664515018463,302991,gpu023,10.100.20.23,639.8664515018463,144,6,1,0.0798471603038746,0.1,2100,26,1400,32,0.22368777656527336,0.00010541749956363284,2d03032f
0.019315026700496674,0.0032685475889593363,0.9039351940155029,1.1757251024246216,0.019315026700496674,199,2000,1762315165,checkpoint_000199,True,False,200,d1f83e92,2025-11-05_03-59-25,2.2325375080108643,503.5065929889679,334986,gpu023,10.100.20.23,503.5065929889679,200,2,2,0.517434547072615,0.3,1400,72,700,128,0.06577839256489168,0.0012855632895593316,d1f83e92
0.25343483686447144,0.21890974044799805,0.8898533582687378,0.4597436487674713,0.25343483686447144,87,3344,1762315187,checkpoint_000087,True,False,88,db06bfe7,2025-11-05_03-59-47,2.636524200439453,252.10622119903564,351454,gpu023,10.100.20.23,252.10622119903564,88,3,1,0.02837069497479074,0.0,1300,10,2100,32,0.03134453565061461,0.00010007770422185586,db06bfe7
0.6840457916259766,0.6659891605377197,0.6564428806304932,0.6894285678863525,0.6840457916259766,5,228,1762315202,checkpoint_000005,True,False,6,84d06c5a,2025-11-05_04-00-02,2.36161208152771,23.059677839279175,372691,gpu023,10.100.20.23,23.059677839279175,6,2,1,0.017463948546098416,0.0,1200,96,1700,32,0.09024916952515599,0.0002259654736559139,84d06c5a
0.0001255334063898772,1.8070473743136972e-05,0.904321014881134,2.3619308471679688,0.0001255334063898772,199,3800,1762315770,checkpoint_000199,True,False,200,ecbd9102,2025-11-05_04-09-30,3.0187582969665527,567.3415653705597,374087,gpu023,10.100.20.23,567.3415653705597,200,3,1,0.07496238019763413,0.0,1700,54,300,64,0.04410104474956476,0.0020197746041541232,ecbd9102
0.1825600564479828,0.44520092010498047,0.8856095671653748,0.5451927185058594,0.1825600564479828,41,1596,1762315320,checkpoint_000041,True,False,42,54464faf,2025-11-05_04-02-00,2.203838348388672,105.94932150840759,375411,gpu023,10.100.20.23,105.94932150840759,42,4,1,0.8400794720187718,0.05,1300,90,800,32,0.733538067306635,0.00035283978071675814,54464faf
0.013493201695382595,0.000433544279076159,0.90625,1.1629194021224976,0.013493201695382595,199,7600,1762316177,checkpoint_000199,True,False,200,985bcaa6,2025-11-05_04-16-17,4.0344154834747314,833.8696048259735,386904,gpu023,10.100.20.23,833.8696048259735,200,5,1,0.0318824062813063,0.4,2100,46,1900,32,0.6855682233668623,0.00025082879212669684,985bcaa6
0.004382861778140068,0.006517198868095875,0.8780864477157593,1.8502600193023682,0.004382861778140068,199,1000,1762316250,checkpoint_000199,True,False,200,730178c0,2025-11-05_04-17-30,2.3106656074523926,462.83150362968445,420522,gpu023,10.100.20.23,462.83150362968445,200,5,1,0.10322535652797084,0.3,1200,30,800,256,0.028167486088635476,0.0026182210694641467,730178c0
0.017658058553934097,0.019949935376644135,0.8651620149612427,1.6454302072525024,0.017658058553934097,199,1000,1762316690,checkpoint_000199,True,False,200,d7f545cd,2025-11-05_04-24-50,2.6591808795928955,493.71898221969604,449542,gpu023,10.100.20.23,493.71898221969604,200,4,1,0.21881279384424715,0.35000000000000003,1200,75,1300,256,0.0209610716825527,0.0018715786086655672,d7f545cd
4.3863244059139106e-07,5.464889341055823e-07,0.8892747163772583,4.595905780792236,4.3863244059139106e-07,199,7600,1762317290,checkpoint_000199,True,False,200,c1e033a6,2025-11-05_04-34-51,5.756795167922974,1015.6548049449921,455119,gpu023,10.100.20.23,1015.6548049449921,200,3,2,0.17552972578678436,0.0,2100,55,2400,32,0.7445982569151344,0.00136411245413469,c1e033a6
0.0007204468129202724,0.0002632076502777636,0.8862847089767456,2.141282320022583,0.0007204468129202724,199,7600,1762317654,checkpoint_000199,True,False,200,f57dc8f1,2025-11-05_04-40-55,4.934800386428833,941.4006993770599,483393,gpu023,10.100.20.23,941.4006993770599,200,5,2,0.11815621084151694,0.35000000000000003,1800,58,2000,32,0.1527307485609497,0.0005947626855763684,f57dc8f1
