AUC,Size,Ensemble 1,Ensemble 2,Ensemble 3,Ensemble 4,Ensemble 5
bace_random_1,"[1059, 151, 303]",0.761497855,0.764808536,0.771250963,0.743915439,0.758455634
bace_random_2,"[1059, 151, 303]",0.7814,0.76968503,0.748523653,0.778230131,0.784404039
bace_random_3,"[1059, 151, 303]",0.771429837,0.78055656,0.785612047,0.760558,0.785791039
bace_random_4,"[1059, 151, 303]",0.752013266,0.76266104,0.756845057,0.793262,0.757851645
bace_random_5,"[1059, 151, 303]",0.762840033,0.726691127,0.767403364,0.745302379,0.76610589
