,test/roc,test/f1,test/accuracy,test/prc
bbbp_umap_3,0.7014074325561523,0.8710166811943054,0.7848101258277893,0.9068623781204224
bbbp_umap_4,0.6774541139602661,0.9887640476226808,0.9777777791023254,0.9916659593582152
bbbp_umap_0,0.7714345455169678,0.8925831317901611,0.8231579065322876,0.9177846908569336
bbbp_umap_1,0.8730649948120117,0.9922720193862916,0.9846625924110411,0.9987136125564576
bbbp_umap_2,0.7740597724914551,0.9230769276618958,0.8660049438476562,0.938609778881073
