,test/roc,test/f1,test/accuracy,test/prc
tox21_umap_2,0.7870229482650757,0.1533406376838684,0.9497562646865844,0.1691628247499466
tox21_umap_3,0.7586802840232849,0.183673471212387,0.9552238583564758,0.1499550491571426
tox21_umap_4,0.80908203125,0.238825038075447,0.9308704733848572,0.3618274331092834
tox21_umap_0,0.8072807788848877,0.1655172407627105,0.9343417286872864,0.3371067941188812
tox21_umap_1,0.7999169230461121,0.15625,0.9397110939025879,0.3105189800262451
