,test/roc,test/f1,test/accuracy,test/prc
clintox_umap_0,0.977607250213623,0.930875599384308,0.9305555820465088,0.976087749004364
clintox_umap_1,0.9491362571716307,0.9001691937446594,0.8996598720550537,0.9481103420257568
clintox_umap_2,0.9834266901016236,0.939805805683136,0.939453125,0.9846736192703248
clintox_umap_3,0.98423171043396,0.9386401176452636,0.9383333325386048,0.9852388501167296
clintox_umap_4,0.9792774319648743,0.9324324131011963,0.9320651888847351,0.9797946214675903
