,test/roc,test/f1,test/accuracy,test/prc
bace_umap_0,0.4826284945011139,0.4959568679332733,0.4791086316108703,0.5028650760650635
bace_umap_1,0.5181361436843872,0.2281879186630249,0.4362744987010956,0.5662590265274048
bace_umap_2,0.556966245174408,0.2042253464460373,0.4335839450359344,0.5827920436859131
bace_umap_3,0.4237642288208008,0.4096385538578033,0.4410646259784698,0.404057502746582
bace_umap_4,0.4803793132305145,0.5019011497497559,0.4842519760131836,0.4183756113052368
