,test/rmse,test/mae,test/r2
delaney_umap_0,1.2580232620239258,0.8857780694961548,0.5674901008605957
delaney_umap_1,1.486742615699768,1.2116559743881226,0.5317085981369019
delaney_umap_2,1.3182700872421265,0.991036891937256,0.6372394561767578
delaney_umap_3,2.007803440093994,1.2003514766693115,-0.1990649700164795
delaney_umap_4,1.9933674335479736,1.2059717178344727,-0.17370057106018066
