train_loss,train_loss_step,val/mse,val_loss,train_loss_epoch,epoch,step,timestamp,checkpoint_dir_name,should_checkpoint,done,training_iteration,trial_id,date,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,iterations_since_restore,config/train_loop_config/warmup_epochs,config/train_loop_config/ffn_num_layers,config/train_loop_config/message_hidden_dim,config/train_loop_config/depth,config/train_loop_config/dropout,config/train_loop_config/init_lr_ratio,config/train_loop_config/final_lr_ratio,config/train_loop_config/batch_size,config/train_loop_config/ffn_hidden_dim,config/train_loop_config/max_lr,logdir
0.017401553690433502,0.020995821803808212,0.0802236795425415,0.0802236795425415,0.017401553690433502,199,800,1763535434,checkpoint_000199,True,False,200,03dc26a0,2025-11-19_06-57-14,5.026501893997192,1124.449612379074,2468647,gypsum-gpu181,10.100.31.81,1124.449612379074,200,75,1,1200,4,0.35000000000000003,0.0209610716825527,0.21881279384424715,256,1300,0.0018715786086655672,03dc26a0
0.0009910855442285538,0.0017329396214336157,0.06344922631978989,0.06344922631978989,0.0009910855442285538,199,5600,1763537487,checkpoint_000199,True,False,200,8f716185,2025-11-19_07-31-27,18.759433269500732,3004.1323363780975,2474627,gypsum-gpu181,10.100.31.81,3004.1323363780975,200,55,2,2100,3,0.0,0.7445982569151343,0.17552972578678436,32,2400,0.00136411245413469,8f716185
0.0083680534735322,0.008028742857277393,0.07633596658706665,0.07633596658706665,0.0083680534735322,168,4732,1763537523,checkpoint_000168,True,False,169,b47c5ab1,2025-11-19_07-32-03,6.00601601600647,2056.864570379257,2499648,gypsum-gpu181,10.100.31.81,2056.864570379257,169,58,2,1800,5,0.35000000000000003,0.1527307485609497,0.11815621084151694,32,2000,0.0005947626855763684,b47c5ab1
0.00032046501291915774,0.0004331181407906115,0.07002716511487961,0.07002716511487961,0.00032046501291915774,199,2800,1763539255,checkpoint_000199,True,False,200,64a42630,2025-11-19_08-00-56,7.296053409576416,1730.803195476532,2539314,gypsum-gpu181,10.100.31.81,1730.803195476532,200,45,1,1800,6,0.0,0.1932113101590144,0.1522905311652806,64,1100,0.0013297753540217462,64a42630
0.007396694738417864,0.010365610010921955,0.07440592348575592,0.07440592348575592,0.007396694738417864,199,5600,1763539445,checkpoint_000199,True,False,200,5cfb1133,2025-11-19_08-04-05,6.751519203186035,1889.5022127628326,2540185,gypsum-gpu181,10.100.31.81,1889.5022127628326,200,77,2,1500,2,0.0,0.06605607672321322,0.0730967989115941,32,1700,0.00025641612499447146,5cfb1133
0.02293987199664116,0.02554025687277317,0.07725689560174942,0.07725689560174942,0.02293987199664116,199,5600,1763540705,checkpoint_000199,True,False,200,7765c2be,2025-11-19_08-25-05,5.332288980484009,1416.580620765686,2586574,gypsum-gpu181,10.100.31.81,1416.580620765686,200,18,1,1500,4,0.25,0.041654197531872675,0.652744584297665,32,1100,0.00012286302122987725,7765c2be
0.00571457389742136,0.004257597029209137,0.06415241956710815,0.06415242701768875,0.00571457389742136,199,2800,1763540977,checkpoint_000199,True,False,200,9fb45069,2025-11-19_08-29-37,6.154212713241577,1495.9981217384338,2592651,gypsum-gpu181,10.100.31.81,1495.9981217384338,200,62,2,1600,4,0.15000000000000002,0.608943366433319,0.0264042639584858,64,1000,0.0007560973956678509,9fb45069
0.008623193018138409,0.008610529825091362,0.08054577559232712,0.08054577559232712,0.008623193018138409,199,800,1763543393,checkpoint_000199,True,False,200,cbff0b8a,2025-11-19_09-09-53,17.190921545028687,2647.3417434692383,2635489,gypsum-gpu181,10.100.31.81,2647.3417434692383,200,58,2,2400,5,0.0,0.0254424784122926,0.10200922431591174,256,1400,0.00044746471230842796,cbff0b8a
0.04983613267540932,0.04566224664449692,0.0832156240940094,0.0832156240940094,0.04983613267540932,66,268,1763541654,checkpoint_000066,True,False,67,8fcad485,2025-11-19_08-40-54,15.08995509147644,648.8595488071442,2641061,gypsum-gpu181,10.100.31.81,648.8595488071442,67,61,1,2100,5,0.4,0.012306996711338766,0.17396232482570778,256,900,0.006432556639945765,8fcad485
0.05373844876885414,0.04914378002285957,0.07318463921546936,0.07318463921546936,0.05373844876885414,199,800,1763544093,checkpoint_000199,True,False,200,2cfa037a,2025-11-19_09-21-33,11.137631177902222,2397.876847743988,2652531,gypsum-gpu181,10.100.31.81,2397.876847743988,200,86,2,2100,2,0.15000000000000002,0.03120297785266212,0.014773803572345931,256,1700,0.0001749721019087931,2cfa037a
0.019677966833114624,0.01750478707253933,0.06983321905136108,0.06983321905136108,0.019677966833114624,199,1400,1763545015,checkpoint_000199,True,False,200,d10fd0c6,2025-11-19_09-36-56,5.4588165283203125,1583.9400742053986,2677773,gypsum-gpu181,10.100.31.81,1583.9400742053986,200,93,2,1900,3,0.0,0.012762550760513166,0.01122956502079876,128,1300,0.00030830623681664057,d10fd0c6
0.0006307577714323997,0.0006285986746661365,0.07460664957761765,0.07460664212703705,0.0006307577714323997,199,1400,1763545277,checkpoint_000199,True,False,200,c58125f7,2025-11-19_09-41-17,4.072143077850342,1143.173280954361,2690565,gypsum-gpu181,10.100.31.81,1143.173280954361,200,40,1,1400,5,0.0,0.014344961501402383,0.03215661638711868,128,1900,0.00481176342405285,c58125f7
0.05829697102308273,0.047926194965839386,0.07615422457456589,0.07615422457456589,0.05829697102308273,199,1400,1763546683,checkpoint_000199,True,False,200,0ebe281a,2025-11-19_10-04-44,13.185602903366089,1631.042730808258,2719513,gypsum-gpu181,10.100.31.81,1631.042730808258,200,86,1,1900,3,0.0,0.010319641073669977,0.021920084786728584,128,1300,0.00011381583294454103,0ebe281a
0.022654645144939423,0.02806786820292473,0.07967806607484818,0.07967806607484818,0.022654645144939423,117,1652,1763545954,checkpoint_000117,True,False,118,894bdcf6,2025-11-19_09-52-34,4.95837664604187,647.6484825611115,2726844,gypsum-gpu181,10.100.31.81,647.6484825611115,118,14,2,500,6,0.35000000000000003,0.019050778553260053,0.033064373563520134,64,1700,0.0033445724506721056,894bdcf6
0.010183232836425304,0.008510720916092396,0.0895584300160408,0.0895584374666214,0.010183232836425304,199,800,1763547518,checkpoint_000199,True,False,200,8391606f,2025-11-19_10-18-39,7.719980955123901,1529.445554971695,2749451,gypsum-gpu181,10.100.31.81,1529.445554971695,200,58,1,1800,4,0.05,0.04638783223350383,0.08376915722137084,256,1500,0.0010573376044838163,8391606f
0.08618618547916412,0.09448648989200592,0.07717425376176834,0.07717425376176834,0.08618618547916412,187,1316,1763547434,checkpoint_000187,True,False,188,203ee104,2025-11-19_10-17-14,3.4546802043914795,720.674553155899,2764652,gypsum-gpu181,10.100.31.81,720.674553155899,188,83,1,600,6,0.15000000000000002,0.3228620953211295,0.043294677319195445,128,1900,0.0001064067843405875,203ee104
0.012219525873661041,0.010309753008186817,0.08229289203882217,0.08229289203882217,0.012219525873661041,199,5600,1763549164,checkpoint_000199,True,False,200,9335d540,2025-11-19_10-46-04,7.47773814201355,1695.0816583633423,2793894,gypsum-gpu181,10.100.31.81,1695.0816583633423,200,16,2,1900,5,0.2,0.06955614783386216,0.14478575048472495,32,1200,0.005257680697842348,9335d540
0.11534544825553894,0.04851533845067024,0.10430383682250977,0.10430382937192917,0.11534544825553894,46,2632,1763547944,checkpoint_000046,True,False,47,c94dc5a3,2025-11-19_10-25-44,7.554831504821777,398.0674967765808,2795854,gypsum-gpu181,10.100.31.81,398.0674967765808,47,86,2,1400,4,0.2,0.03114868898264961,0.03284708391112032,16,1200,0.006135938496120416,c94dc5a3
0.001595701789483428,0.0032484044786542654,0.07320217043161392,0.07320217043161392,0.001595701789483428,199,11200,1763549433,checkpoint_000199,True,False,200,93e7e991,2025-11-19_10-50-34,4.818136930465698,1448.9525752067566,2808381,gypsum-gpu181,10.100.31.81,1448.9525752067566,200,79,1,1600,6,0.0,0.5119375009287981,0.37712409393715385,16,1400,0.004011120384804886,93e7e991
0.018397266045212746,0.021305598318576813,0.07457795739173889,0.07457795739173889,0.018397266045212746,199,2800,1763549953,checkpoint_000199,True,False,200,233db92f,2025-11-19_10-59-13,3.1550393104553223,755.3764028549194,2849050,gypsum-gpu181,10.100.31.81,755.3764028549194,200,33,2,500,4,0.35000000000000003,0.04949154653017048,0.01790233746512545,64,1800,0.006049485537108195,233db92f
0.05088341236114502,0.01736849918961525,0.07689230144023895,0.07689230144023895,0.05088341236114502,199,5600,1763550091,checkpoint_000199,True,False,200,918e5c5f,2025-11-19_11-01-31,3.7845773696899414,629.2391304969788,2862918,gypsum-gpu181,10.100.31.81,629.2391304969788,200,75,1,600,2,0.05,0.0165178785616197,0.7082915142620524,32,400,0.0001882727085530916,918e5c5f
0.027239926159381866,0.019789431244134903,0.0640987977385521,0.0640987977385521,0.027239926159381866,199,11200,1763550943,checkpoint_000199,True,False,200,28494656,2025-11-19_11-15-43,4.749981880187988,960.0573506355286,2899218,gypsum-gpu181,10.100.31.81,960.0573506355286,200,65,1,800,3,0.3,0.01863488288846343,0.06268110483684347,16,1300,0.00022912132616922492,28494656
