train_loss,train_loss_step,val/roc,val_loss,train_loss_epoch,epoch,step,timestamp,checkpoint_dir_name,should_checkpoint,done,training_iteration,trial_id,date,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,iterations_since_restore,config/train_loop_config/ffn_num_layers,config/train_loop_config/init_lr_ratio,config/train_loop_config/batch_size,config/train_loop_config/dropout,config/train_loop_config/max_lr,config/train_loop_config/depth,config/train_loop_config/final_lr_ratio,config/train_loop_config/warmup_epochs,config/train_loop_config/message_hidden_dim,config/train_loop_config/ffn_hidden_dim,logdir
0.005004093050956726,0.0068873269483447075,0.8396875858306885,0.6749895811080933,0.005004093050956726,199,9800,1763067220,checkpoint_000199,True,False,200,2009d705,2025-11-13_20-53-40,7.638229846954346,1542.3260593414307,731819,gpu012,10.100.20.12,1542.3260593414307,200,1,0.17223313498593049,128,0.2,0.0007191552824599561,6,0.8884460682405527,19,2000,2200,2009d705
0.021523157134652138,0.02034083567559719,0.8668414950370789,0.42967575788497925,0.021523157134652138,199,5000,1763066541,checkpoint_000199,True,False,200,315f8976,2025-11-13_20-42-21,4.177109479904175,827.7213890552521,733852,gpu012,10.100.20.12,827.7213890552521,200,1,0.5420693592244334,256,0.4,0.0031103359632101836,4,0.11680412247306278,69,1100,1300,315f8976
0.004867155104875565,0.00669433455914259,0.8425054550170898,0.7507702708244324,0.004867155104875565,199,19600,1763067613,checkpoint_000199,True,False,200,12c59f40,2025-11-13_21-00-13,5.084207773208618,1042.7043466567993,775962,gpu012,10.100.20.12,1042.7043466567993,200,2,0.062115646489145894,64,0.2,0.0004182362644762536,4,0.2712352200101254,82,1300,800,12c59f40
0.10981322079896927,0.10774718970060349,0.8654847145080566,0.22413519024848938,0.10981322079896927,199,19600,1763068011,checkpoint_000199,True,False,200,40b5af3c,2025-11-13_21-06-51,3.6805543899536133,768.797101020813,809489,gpu012,10.100.20.12,768.797101020813,200,1,0.012717146167328426,64,0.0,0.0003888911056222462,3,0.05542035340736248,23,400,1500,40b5af3c
0.1663881093263626,0.19670608639717102,0.8538470268249512,0.2109796702861786,0.1663881093263626,199,5000,1763068816,checkpoint_000199,True,False,200,71b5d031,2025-11-13_21-20-17,5.634208917617798,1174.6527423858643,835459,gpu012,10.100.20.12,1174.6527423858643,200,1,0.19140541939049865,256,0.2,0.00015027137020187677,3,0.02908870539848528,55,2100,1300,71b5d031
0.0002001855318667367,0.000550264900084585,0.851995587348938,1.1166274547576904,0.0002001855318667367,199,5000,1763069627,checkpoint_000199,True,False,200,8d775125,2025-11-13_21-33-47,7.8865556716918945,1586.8897380828857,859115,gpu012,10.100.20.12,1586.8897380828857,200,2,0.08869012758676156,256,0.0,0.004783506135960282,4,0.013828068981940137,20,2400,1300,8d775125
0.00045072086504660547,1.2742060562231927e-06,0.8265286087989807,0.953822910785675,0.00045072086504660547,199,39200,1763070506,checkpoint_000199,True,False,200,3937852a,2025-11-13_21-48-27,8.231410264968872,1661.7963223457336,889786,gpu012,10.100.20.12,1661.7963223457336,200,2,0.2617548652730619,32,0.0,0.0057791978323769476,4,0.4166596782694961,70,1800,1500,3937852a
0.015565862879157066,0.016992300748825073,0.8360315561294556,0.5719577074050903,0.015565862879157066,199,39200,1763071607,checkpoint_000199,True,False,200,0a5457a7,2025-11-13_22-06-48,9.663082361221313,1947.6013793945312,918610,gpu012,10.100.20.12,1947.6013793945312,200,1,0.22368777656527336,32,0.1,0.00010541749956363284,6,0.0798471603038746,26,2100,1400,0a5457a7
0.021823912858963013,0.022037232294678688,0.8710157871246338,0.4481087028980255,0.021823912858963013,148,7301,1763071115,checkpoint_000148,True,False,149,40e7bf57,2025-11-13_21-58-35,3.8526053428649902,576.7554936408997,953942,gpu012,10.100.20.12,576.7554936408997,149,2,0.06577839256489168,128,0.3,0.0012855632895593316,2,0.517434547072615,72,1400,700,40e7bf57
0.1246475875377655,0.1655798852443695,0.8622045516967773,0.2149246633052826,0.1246475875377655,199,39200,1763072428,checkpoint_000199,True,False,200,fa63ccb5,2025-11-13_22-20-28,5.898641347885132,1254.2511970996857,987607,gpu012,10.100.20.12,1254.2511970996857,200,1,0.03134453565061461,32,0.0,0.00010007770422185586,3,0.02837069497479074,10,1300,2100,fa63ccb5
0.0738331601023674,0.06968607753515244,0.8539928793907166,0.2584497034549713,0.0738331601023674,149,29400,1763072522,checkpoint_000149,True,False,150,62e81da0,2025-11-13_22-22-02,5.786601543426514,851.724232673645,1008337,gpu012,10.100.20.12,851.724232673645,150,1,0.09024916952515599,32,0.0,0.0002259654736559139,2,0.017463948546098416,96,1200,1700,62e81da0
0.0005840508383698761,0.0009652115986682475,0.8435424566268921,1.1976239681243896,0.0005840508383698761,199,19600,1763073567,checkpoint_000199,True,False,200,336746a9,2025-11-13_22-39-27,5.321439266204834,1068.2487127780914,1051747,gpu012,10.100.20.12,1068.2487127780914,200,1,0.04410104474956476,64,0.0,0.0020197746041541232,3,0.07496238019763413,54,1700,300,336746a9
0.009004558436572552,0.00784846767783165,0.833073079586029,0.6991668939590454,0.009004558436572552,199,39200,1763073884,checkpoint_000199,True,False,200,c0e2c7de,2025-11-13_22-44-44,7.344965696334839,1305.6560440063477,1054552,gpu012,10.100.20.12,1305.6560440063477,200,1,0.733538067306635,32,0.05,0.00035283978071675814,4,0.8400794720187718,90,1300,800,c0e2c7de
0.009801005013287067,0.008901730179786682,0.8460602760314941,0.5830117464065552,0.009801005013287067,199,39200,1763075438,checkpoint_000199,True,False,200,de6063fd,2025-11-13_23-10-39,9.099813461303711,1840.5776269435883,1109163,gpu012,10.100.20.12,1840.5776269435883,200,1,0.6855682233668623,32,0.4,0.00025082879212669684,5,0.0318824062813063,46,2100,1900,de6063fd
