train_loss,train_loss_step,val/roc,val_loss,train_loss_epoch,epoch,step,timestamp,checkpoint_dir_name,should_checkpoint,done,training_iteration,trial_id,date,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,iterations_since_restore,config/train_loop_config/message_hidden_dim,config/train_loop_config/ffn_num_layers,config/train_loop_config/dropout,config/train_loop_config/depth,config/train_loop_config/init_lr_ratio,config/train_loop_config/final_lr_ratio,config/train_loop_config/warmup_epochs,config/train_loop_config/batch_size,config/train_loop_config/max_lr,config/train_loop_config/ffn_hidden_dim,logdir
0.0006334669305942953,1.610555386832857e-06,0.896285355091095,1.497678518295288,0.0006334669305942953,199,5000,1762338770,checkpoint_000199,True,False,200,f81499c2,2025-11-05_10-32-51,4.529259443283081,951.7448539733887,1770096,gpu023,10.100.20.23,951.7448539733887,200,2300,2,0.3,2,0.07068523003134888,0.011209522585777905,3,64,0.002707486139269477,1400,f81499c2
0.01040919590741396,3.1701700184232073e-13,0.889053225517273,2.274827003479004,0.01040919590741396,199,10000,1762339013,checkpoint_000199,True,False,200,916063ce,2025-11-05_10-36-54,5.6929967403411865,1160.887469291687,1772361,gpu023,10.100.20.23,1160.887469291687,200,2000,2,0.1,4,0.011627283085174672,0.49201634210439465,38,32,0.004146096370159047,2300,916063ce
0.015040242113173008,0.0029435642063617706,0.9051610231399536,0.7120744585990906,0.015040242113173008,199,1400,1762339289,checkpoint_000199,True,False,200,a9c2ddb8,2025-11-05_10-41-29,2.283797025680542,499.4951605796814,1819559,gpu023,10.100.20.23,499.4951605796814,200,400,2,0.0,6,0.6402844912019816,0.02248065304529669,42,256,0.0006133113864228081,1800,a9c2ddb8
0.001136386999860406,1.81151190190576e-05,0.9418967962265015,0.7808897495269775,0.001136386999860406,199,5000,1762339792,checkpoint_000199,True,False,200,063d1880,2025-11-05_10-49-53,3.5664830207824707,755.8955345153809,1835010,gpu023,10.100.20.23,755.8955345153809,200,2300,1,0.0,3,0.1277605906233864,0.12435847096952483,19,64,0.0003995619008664398,600,063d1880
0.008395171724259853,1.1115585039078724e-06,0.9187212586402893,0.8801657557487488,0.008395171724259853,196,9850,1762339781,checkpoint_000196,True,False,197,c80a3c66,2025-11-05_10-49-41,2.7829983234405518,475.2490348815918,1854646,gpu023,10.100.20.23,475.2490348815918,197,500,1,0.4,5,0.05678693896039821,0.015646923793365165,37,32,0.002097525369866808,2200,c80a3c66
0.00421777181327343,0.00020177022088319063,0.9357330203056335,0.6358466744422913,0.00421777181327343,199,5000,1762340196,checkpoint_000199,True,False,200,2fc85801,2025-11-05_10-56-36,1.694504976272583,398.9689607620239,1898649,gpu023,10.100.20.23,398.9689607620239,200,600,1,0.0,4,0.1720704297876481,0.27698392227486124,96,64,0.00037539683182145434,500,2fc85801
0.00628079054877162,0.047483209520578384,0.9194608926773071,0.6564135551452637,0.00628079054877162,98,693,1762340216,checkpoint_000098,True,False,99,0dd67ace,2025-11-05_10-56-56,3.899125814437866,408.6585965156555,1899272,gpu023,10.100.20.23,408.6585965156555,99,2000,2,0.0,4,0.3711812891020289,0.03767812674208911,10,256,0.000443240141834771,1400,0dd67ace
0.29239681363105774,0.8554325699806213,0.8834648132324219,0.3831927180290222,0.29239681363105774,4,250,1762340237,checkpoint_000004,True,False,5,eef8f30c,2025-11-05_10-57-17,3.2203898429870605,25.546701908111572,1934940,gpu023,10.100.20.23,25.546701908111572,5,1000,2,0.0,6,0.14290101860287793,0.44832854436499076,55,32,0.008942243948162065,2100,eef8f30c
0.3791581690311432,0.08046654611825943,0.8553583025932312,0.36192700266838074,0.3791581690311432,3,200,1762340250,checkpoint_000003,True,False,4,7ca3e93b,2025-11-05_10-57-30,3.268113851547241,22.124916553497314,1935927,gpu023,10.100.20.23,22.124916553497314,4,1800,1,0.0,3,0.037751703726812434,0.06820138495896282,11,32,0.005170171187308108,2100,7ca3e93b
0.0020968997851014137,2.0357805624371395e-05,0.9104207754135132,1.0342284440994263,0.0020968997851014137,199,1400,1762340639,checkpoint_000199,True,False,200,afa10d8c,2025-11-05_11-03-59,1.895535945892334,389.2499101161957,1937004,gpu023,10.100.20.23,389.2499101161957,200,500,1,0.15000000000000002,3,0.8406081742227066,0.06607336324355786,93,256,0.005595669736458433,600,afa10d8c
0.00021676212782040238,9.336748121313576e-07,0.913790225982666,1.0676429271697998,0.00021676212782040238,199,2600,1762341076,checkpoint_000199,True,False,200,86a453cc,2025-11-05_11-11-16,5.088770627975464,805.117436170578,1938025,gpu023,10.100.20.23,805.117436170578,200,2000,1,0.2,5,0.03899161745429787,0.4823307731469042,58,128,0.000889685203838667,1500,86a453cc
0.000719600182492286,0.0008820848888717592,0.9322813749313354,1.0153223276138306,0.000719600182492286,116,2925,1762341096,checkpoint_000116,True,False,117,ede2d1ec,2025-11-05_11-11-36,3.2579545974731445,440.1332540512085,1968802,gpu023,10.100.20.23,440.1332540512085,117,1900,1,0.15000000000000002,5,0.02376605132997447,0.020617943933616777,7,64,0.0021177681384471334,900,ede2d1ec
0.5919708013534546,0.5613900423049927,0.5310651063919067,0.5371054410934448,0.5919708013534546,2,21,1762341112,checkpoint_000002,True,False,3,0e6f2b2e,2025-11-05_11-11-52,4.444994211196899,22.410624027252197,1995218,gpu023,10.100.20.23,22.410624027252197,3,2200,2,0.35000000000000003,3,0.7551338232782625,0.010229952030915476,41,256,0.0002843031285297491,1800,0e6f2b2e
1.8306432991721522e-07,1.7457594259084885e-09,0.8685075044631958,2.3401505947113037,1.8306432991721522e-07,136,13563,1762341690,checkpoint_000136,True,False,137,5f1be2d7,2025-11-05_11-21-30,3.5550734996795654,577.0145375728607,1996435,gpu023,10.100.20.23,577.0145375728607,137,900,2,0.0,5,0.04525293981105904,0.6563220156038582,59,16,0.0006255037625662616,2300,5f1be2d7
0.0004173890338279307,0.00015416096721310169,0.8955457210540771,0.9740055203437805,0.0004173890338279307,199,5000,1762341669,checkpoint_000199,True,False,200,8ef18a42,2025-11-05_11-21-10,3.0000967979431152,537.8421852588654,1997289,gpu023,10.100.20.23,537.8421852588654,200,800,2,0.0,3,0.06518109753209103,0.010506319435427817,87,64,0.00044321563823392746,1800,8ef18a42
0.014776555821299553,0.002388276159763336,0.9319526553153992,0.5471166372299194,0.014776555821299553,199,5000,1762342146,checkpoint_000199,True,False,200,89b88174,2025-11-05_11-29-06,2.2993664741516113,459.1424717903137,2043147,gpu023,10.100.20.23,459.1424717903137,200,800,2,0.0,3,0.15721355409273213,0.11501378139544864,84,64,0.00014844209921492194,1300,89b88174
0.0013280801940709352,0.003408022690564394,0.8906968832015991,0.8961871266365051,0.0013280801940709352,101,1326,1762342163,checkpoint_000101,True,False,102,8c2ba9b7,2025-11-05_11-29-23,4.089317083358765,460.27526021003723,2044267,gpu023,10.100.20.23,460.27526021003723,102,2000,1,0.2,6,0.17223313498593049,0.8884460682405527,19,128,0.0007191552824599561,2200,8c2ba9b7
0.005765608977526426,0.0005018717492930591,0.9081196784973145,0.8817588090896606,0.005765608977526426,199,1400,1762342630,checkpoint_000199,True,False,200,ebb3cca0,2025-11-05_11-37-10,2.289811611175537,466.7465760707855,2081533,gpu023,10.100.20.23,466.7465760707855,200,1100,1,0.4,4,0.5420693592244334,0.11680412247306278,69,256,0.0031103359632101836,1300,ebb3cca0
0.0023184511810541153,0.0001455473102396354,0.8899573087692261,1.112501621246338,0.0023184511810541153,199,5000,1762342647,checkpoint_000199,True,False,200,17bddfd9,2025-11-05_11-37-28,2.272559881210327,466.65292167663574,2082458,gpu023,10.100.20.23,466.65292167663574,200,1300,2,0.2,4,0.062115646489145894,0.2712352200101254,82,64,0.0004182362644762536,800,17bddfd9
0.041494254022836685,0.0176630187779665,0.9243918657302856,0.4272916615009308,0.041494254022836685,199,5000,1762342991,checkpoint_000199,True,False,200,fd7944cb,2025-11-05_11-43-11,1.5045454502105713,344.14340329170227,2127437,gpu023,10.100.20.23,344.14340329170227,200,400,1,0.0,3,0.012717146167328426,0.05542035340736248,23,64,0.0003888911056222462,1500,fd7944cb
0.18545681238174438,0.14320099353790283,0.9257068037986755,0.259844034910202,0.18545681238174438,199,1400,1762343471,checkpoint_000199,True,False,200,0b61165f,2025-11-05_11-51-12,4.391005992889404,805.4325346946716,2128588,gpu023,10.100.20.23,805.4325346946716,200,2100,1,0.2,3,0.19140541939049865,0.02908870539848528,55,256,0.00015027137020187677,1300,0b61165f
6.871228106319904e-05,8.192783752747346e-06,0.8576593995094299,1.671069622039795,6.871228106319904e-05,91,644,1762343489,checkpoint_000091,True,False,92,bfb41c2e,2025-11-05_11-51-29,4.589753866195679,481.0167932510376,2163482,gpu023,10.100.20.23,481.0167932510376,92,2400,2,0.0,4,0.08869012758676156,0.013828068981940137,20,256,0.004783506135960282,1300,bfb41c2e
0.0012233020970597863,2.3692572881373053e-07,0.8315252065658569,2.06563663482666,0.0012233020970597863,199,10000,1762344355,checkpoint_000199,True,False,200,b39e578c,2025-11-05_12-05-56,3.9223575592041016,861.9903156757355,2183730,gpu023,10.100.20.23,861.9903156757355,200,1800,2,0.0,4,0.2617548652730619,0.4166596782694961,70,32,0.0057791978323769476,1500,b39e578c
0.0023248421493917704,0.00021577454754151404,0.9253780245780945,0.742848813533783,0.0023248421493917704,174,8750,1762344373,checkpoint_000174,True,False,175,eef41cfa,2025-11-05_12-06-13,4.636352300643921,863.4643981456757,2184626,gpu023,10.100.20.23,863.4643981456757,175,2100,1,0.1,6,0.22368777656527336,0.0798471603038746,26,32,0.00010541749956363284,1400,eef41cfa
0.024027418345212936,0.003481931984424591,0.9206936359405518,0.9321302175521851,0.024027418345212936,199,2600,1762344898,checkpoint_000199,True,False,200,fd8dcb03,2025-11-05_12-14-58,2.3020825386047363,522.0681025981903,2235578,gpu023,10.100.20.23,522.0681025981903,200,1400,2,0.3,2,0.06577839256489168,0.517434547072615,72,128,0.0012855632895593316,700,fd8dcb03
0.06084303930401802,0.005856161937117577,0.9457593560218811,0.3050198554992676,0.06084303930401802,199,10000,1762344983,checkpoint_000199,True,False,200,19679368,2025-11-05_12-16-23,3.0310885906219482,590.4180791378021,2236571,gpu023,10.100.20.23,590.4180791378021,200,1300,1,0.0,3,0.03134453565061461,0.02837069497479074,10,32,0.00010007770422185586,2100,19679368
0.026818202808499336,0.009873848408460617,0.9298158884048462,0.4602435827255249,0.026818202808499336,199,10000,1762345446,checkpoint_000199,True,False,200,1aedcd3f,2025-11-05_12-24-06,2.712008237838745,527.9232931137085,2282532,gpu023,10.100.20.23,527.9232931137085,200,1200,1,0.0,2,0.09024916952515599,0.017463948546098416,96,32,0.0002259654736559139,1700,1aedcd3f
0.00010711069626268,2.5341541913803667e-06,0.9171597957611084,1.0980808734893799,0.00010711069626268,199,5000,1762345524,checkpoint_000199,True,False,200,5d3008e6,2025-11-05_12-25-24,2.418861150741577,521.6271884441376,2289903,gpu023,10.100.20.23,521.6271884441376,200,1700,1,0.0,3,0.04410104474956476,0.07496238019763413,54,64,0.0020197746041541232,300,5d3008e6
0.0005495577934198081,5.931138957748772e-07,0.9010518789291382,1.232713222503662,0.0005495577934198081,199,10000,1762346014,checkpoint_000199,True,False,200,f598c443,2025-11-05_12-33-34,2.950695514678955,548.4447481632233,2336463,gpu023,10.100.20.23,548.4447481632233,200,1300,1,0.05,4,0.733538067306635,0.8400794720187718,90,32,0.00035283978071675814,800,f598c443
0.0027130991220474243,3.8235178578815976e-08,0.9208579063415527,1.11727774143219,0.0027130991220474243,199,10000,1762346450,checkpoint_000199,True,False,200,a08bcbfe,2025-11-05_12-40-50,4.486272573471069,903.6050047874451,2343713,gpu023,10.100.20.23,903.6050047874451,200,2100,1,0.4,5,0.6855682233668623,0.0318824062813063,46,32,0.00025082879212669684,1900,a08bcbfe
0.001886710524559021,0.0001292442757403478,0.916009247303009,0.8729075789451599,0.001886710524559021,199,1400,1762346509,checkpoint_000199,True,False,200,30a232da,2025-11-05_12-41-49,2.3001418113708496,477.38233375549316,2382340,gpu023,10.100.20.23,477.38233375549316,200,1200,1,0.3,5,0.028167486088635476,0.10322535652797084,30,256,0.0026182210694641467,800,30a232da
0.009500682353973389,0.00013923970982432365,0.918556809425354,1.0732684135437012,0.009500682353973389,199,1400,1762346985,checkpoint_000199,True,False,200,e7a65829,2025-11-05_12-49-46,2.7923247814178467,515.5013158321381,2412955,gpu023,10.100.20.23,515.5013158321381,200,1200,1,0.35000000000000003,4,0.0209610716825527,0.21881279384424715,75,256,0.0018715786086655672,1300,e7a65829
3.3954367495425686e-07,4.7452111684442855e-12,0.869986891746521,2.6216373443603516,3.3954367495425686e-07,199,10000,1762347644,checkpoint_000199,True,False,200,43b2591e,2025-11-05_13-00-44,6.356436252593994,1113.1808545589447,2417300,gpu023,10.100.20.23,1113.1808545589447,200,2100,2,0.0,3,0.7445982569151344,0.17552972578678436,55,32,0.00136411245413469,2400,43b2591e
7.881817873567343e-05,3.648519264487504e-09,0.9093524217605591,1.4164425134658813,7.881817873567343e-05,199,10000,1762347935,checkpoint_000199,True,False,200,3b4d5c6d,2025-11-05_13-05-36,4.095441818237305,927.7429594993591,2447072,gpu023,10.100.20.23,927.7429594993591,200,1800,2,0.35000000000000003,5,0.1527307485609497,0.11815621084151694,58,32,0.0005947626855763684,2000,3b4d5c6d
0.0003617870679590851,6.606623355764896e-05,0.9205292463302612,0.9412891268730164,0.0003617870679590851,82,2075,1762347956,checkpoint_000082,True,False,83,a6c5c576,2025-11-05_13-05-56,3.329012632369995,293.89754819869995,2481810,gpu023,10.100.20.23,293.89754819869995,83,1800,1,0.0,6,0.1932113101590144,0.1522905311652806,45,64,0.001329775354021746,1100,a6c5c576
0.00026432157028466463,1.048865306074731e-05,0.9237343668937683,0.8992177248001099,0.00026432157028466463,199,10000,1762348644,checkpoint_000199,True,False,200,ee5d8d45,2025-11-05_13-17-24,3.2563276290893555,685.7018327713013,2501119,gpu023,10.100.20.23,685.7018327713013,200,1500,2,0.0,2,0.06605607672321322,0.0730967989115941,77,32,0.00025641612499447146,1700,ee5d8d45
0.08164945244789124,0.0397392101585865,0.9385272860527039,0.31669697165489197,0.08164945244789124,76,3850,1762348223,checkpoint_000076,True,False,77,cab927d1,2025-11-05_13-10-23,2.7598488330841064,252.54521918296814,2502303,gpu023,10.100.20.23,252.54521918296814,77,1500,1,0.25,4,0.041654197531872675,0.652744584297665,18,32,0.00012286302122987725,1100,cab927d1
2.5405221094843e-05,1.2119401162635768e-06,0.9046679735183716,1.1580150127410889,2.5405221094843e-05,199,5000,1762348916,checkpoint_000199,True,False,200,a45f8190,2025-11-05_13-21-57,3.10898756980896,671.580137014389,2523951,gpu023,10.100.20.23,671.580137014389,200,1600,2,0.15000000000000002,4,0.608943366433319,0.0264042639584858,62,64,0.0007560973956678508,1000,a45f8190
0.0008725899970158935,1.0719587407947984e-05,0.9193786978721619,0.9684088826179504,0.0008725899970158935,199,1400,1762349761,checkpoint_000199,True,False,200,c67464dd,2025-11-05_13-36-02,5.940659523010254,1090.924134016037,2556518,gpu023,10.100.20.23,1090.924134016037,200,2400,2,0.0,5,0.0254424784122926,0.10200922431591174,58,256,0.000447464712308428,1400,c67464dd
0.030602645128965378,0.003148116869851947,0.9229125380516052,0.661250114440918,0.030602645128965378,199,1400,1762349785,checkpoint_000199,True,False,200,dc83d85e,2025-11-05_13-36-25,3.6856791973114014,847.6724879741669,2571827,gpu023,10.100.20.23,847.6724879741669,200,2100,1,0.4,5,0.012306996711338766,0.17396232482570775,61,256,0.006432556639945765,900,dc83d85e
0.413345605134964,0.397487998008728,0.7919132113456726,0.40259748697280884,0.413345605134964,26,189,1762349905,checkpoint_000026,True,False,27,f31b70a8,2025-11-05_13-38-25,3.6862826347351074,127.23589253425598,2606466,gpu023,10.100.20.23,127.23589253425598,27,2100,2,0.15000000000000002,2,0.031202977852662125,0.014773803572345931,86,256,0.00017497210190879314,1700,f31b70a8
0.40109243988990784,0.28846174478530884,0.8086784482002258,0.37054601311683655,0.40109243988990784,21,286,1762349886,checkpoint_000021,True,False,22,9339d628,2025-11-05_13-38-06,3.522399663925171,90.290531873703,2607459,gpu023,10.100.20.23,90.290531873703,22,1900,2,0.0,3,0.012762550760513166,0.01122956502079876,93,128,0.00030830623681664057,1300,9339d628
4.976770287612453e-05,4.909183189738542e-06,0.9038461446762085,1.1872999668121338,4.976770287612453e-05,199,2600,1762350479,checkpoint_000199,True,False,200,9b3ff5da,2025-11-05_13-47-59,3.1991236209869385,572.3026044368744,2612668,gpu023,10.100.20.23,572.3026044368744,200,1400,1,0.0,5,0.014344961501402383,0.03215661638711868,40,128,0.00481176342405285,1900,9b3ff5da
0.16261661052703857,0.34955376386642456,0.9332675337791443,0.2554208040237427,0.16261661052703857,172,2249,1762350497,checkpoint_000172,True,False,173,2c0f58f2,2025-11-05_13-48-17,2.8734583854675293,572.9096517562866,2613522,gpu023,10.100.20.23,572.9096517562866,173,1900,1,0.0,3,0.010319641073669977,0.021920084786728584,86,128,0.00011381583294454103,1300,2c0f58f2
0.0039039526600390673,0.00043658193317241967,0.9176528453826904,0.9719183444976807,0.0039039526600390673,199,5000,1762350968,checkpoint_000199,True,False,200,c0865f33,2025-11-05_13-56-08,2.285083532333374,470.12412333488464,2654981,gpu023,10.100.20.23,470.12412333488464,200,500,2,0.35000000000000003,6,0.019050778553260053,0.03306437356352013,14,64,0.003344572450672105,1700,c0865f33
0.0014368632109835744,2.145811595255509e-05,0.9289118647575378,0.8938479423522949,0.0014368632109835744,199,1400,1762351205,checkpoint_000199,True,False,200,f23347be,2025-11-05_14-00-05,3.473128318786621,688.269535779953,2656118,gpu023,10.100.20.23,688.269535779953,200,1800,1,0.05,4,0.04638783223350383,0.08376915722137084,58,256,0.0010573376044838163,1500,f23347be
0.20377139747142792,0.163700133562088,0.9209401607513428,0.2742241621017456,0.20377139747142792,199,2600,1762351389,checkpoint_000199,True,False,200,8b136cd2,2025-11-05_14-03-09,2.0535128116607666,402.48904752731323,2695244,gpu023,10.100.20.23,402.48904752731323,200,600,1,0.15000000000000002,6,0.3228620953211295,0.043294677319195445,83,128,0.0001064067843405875,1900,8b136cd2
0.1538483202457428,0.05336727946996689,0.930802047252655,0.7680046558380127,0.1538483202457428,42,2150,1762351409,checkpoint_000042,True,False,43,113ae82f,2025-11-05_14-03-30,4.009154796600342,190.42420721054077,2714731,gpu023,10.100.20.23,190.42420721054077,43,1900,2,0.2,5,0.06955614783386216,0.14478575048472495,16,32,0.005257680697842348,1200,113ae82f
0.007990286685526371,1.7670453988927193e-10,0.9005588293075562,1.456357717514038,0.007990286685526371,199,19800,1762352175,checkpoint_000199,True,False,200,2f8cf0d9,2025-11-05_14-16-15,3.454698085784912,767.7472288608551,2730281,gpu023,10.100.20.23,767.7472288608551,200,1400,2,0.2,4,0.031148688982649612,0.03284708391112031,86,16,0.006135938496120416,1200,2f8cf0d9
0.006994656752794981,1.9727182007045485e-05,0.8804240226745605,1.2374262809753418,0.006994656752794981,199,19800,1762352247,checkpoint_000199,True,False,200,35724cbb,2025-11-05_14-17-27,4.551904201507568,821.735648393631,2731357,gpu023,10.100.20.23,821.735648393631,200,1600,1,0.0,6,0.5119375009287981,0.37712409393715385,79,16,0.004011120384804886,1400,35724cbb
0.010192972607910633,0.0021024092566221952,0.904503583908081,1.1002326011657715,0.010192972607910633,199,5000,1762352633,checkpoint_000199,True,False,200,6091be24,2025-11-05_14-23-53,2.060541868209839,441.05979681015015,2788438,gpu023,10.100.20.23,441.05979681015015,200,500,2,0.35000000000000003,4,0.04949154653017048,0.01790233746512545,33,64,0.006049485537108195,1800,6091be24
0.08696874231100082,0.022293470799922943,0.9282544851303101,0.307251900434494,0.08696874231100082,199,10000,1762352689,checkpoint_000199,True,False,200,85738a31,2025-11-05_14-24-49,2.1376938819885254,425.13021969795227,2794585,gpu023,10.100.20.23,425.13021969795227,200,600,1,0.05,2,0.0165178785616197,0.7082915142620525,75,32,0.0001882727085530916,400,85738a31
0.00879634078592062,1.5485615222132765e-05,0.9298980832099915,0.6709036827087402,0.00879634078592062,199,19800,1762353229,checkpoint_000199,True,False,200,1742af93,2025-11-05_14-33-49,2.573982000350952,578.6795043945312,2841179,gpu023,10.100.20.23,578.6795043945312,200,800,1,0.3,3,0.01863488288846343,0.06268110483684347,65,16,0.00022912132616922492,1300,1742af93
4.330073011260538e-07,3.813170579292091e-08,0.9021203517913818,2.0186095237731934,4.330073011260538e-07,199,19800,1762353825,checkpoint_000199,True,False,200,31405153,2025-11-05_14-43-45,5.857295036315918,1107.7963745594025,2847256,gpu023,10.100.20.23,1107.7963745594025,200,2300,1,0.0,6,0.013709402694797413,0.6825826346577291,35,16,0.002001709133228716,1700,31405153
0.00018580438336357474,3.3240471708495534e-08,0.9054898023605347,1.2584482431411743,0.00018580438336357474,199,2600,1762353833,checkpoint_000199,True,False,200,048eb6a4,2025-11-05_14-43-53,2.4195058345794678,573.4910051822662,2889570,gpu023,10.100.20.23,573.4910051822662,200,1400,1,0.05,6,0.08020700823216353,0.07792828495251047,62,128,0.0015021663270642295,1200,048eb6a4
0.6414490938186646,0.6491703391075134,0.4465811848640442,0.6094373464584351,0.6414490938186646,0,13,1762353850,checkpoint_000000,True,False,1,0e22424d,2025-11-05_14-44-10,11.565696954727173,11.565696954727173,2927333,gpu023,10.100.20.23,11.565696954727173,1,1900,2,0.0,4,0.019507863683972303,0.011272606277111049,70,128,0.005282500236906916,1700,0e22424d
0.0001715624675853178,6.187367398524657e-05,0.9302268028259277,0.9006169438362122,0.0001715624675853178,149,1050,1762354436,checkpoint_000149,True,False,150,8c414c86,2025-11-05_14-53-56,3.922224283218384,584.3926854133606,2927699,gpu023,10.100.20.23,584.3926854133606,150,2200,1,0.0,4,0.09495457197457388,0.7569983525234623,78,256,0.003868604013152203,500,8c414c86
0.08519663661718369,0.041027601808309555,0.9303089380264282,0.32458266615867615,0.08519663661718369,23,1200,1762353952,checkpoint_000023,True,False,24,0b49621a,2025-11-05_14-45-52,3.339315176010132,89.60649967193604,2928531,gpu023,10.100.20.23,89.60649967193604,24,1000,2,0.0,3,0.2821927669734689,0.035970291450687406,36,32,0.001860791133393327,2100,0b49621a
