,test/roc,test/f1,test/accuracy,test/prc
hiv_scaffold_0,0.7726478576660156,0.3426966369152069,0.971546709537506,0.2345471680164337
hiv_scaffold_1,0.7688950896263123,0.2774193584918976,0.972762644290924,0.2571483552455902
hiv_scaffold_2,0.7742270231246948,0.2555910646915436,0.971668303012848,0.2201791256666183
hiv_scaffold_3,0.7760635614395142,0.2866449654102325,0.9733706116676332,0.251642644405365
hiv_scaffold_4,0.7708208560943604,0.27272728085517883,0.9747081995010376,0.2578927278518677
