,test/roc,test/f1,test/accuracy,test/prc
tox21_scaffold_0,0.8004608750343323,0.3290222585201263,0.9092181921005248,0.3719753921031952
tox21_scaffold_1,0.79599928855896,0.3268242478370666,0.9083082675933838,0.3682939410209656
tox21_scaffold_2,0.8010565638542175,0.3198316693305969,0.9094981551170348,0.3707699775695801
tox21_scaffold_3,0.7997155785560608,0.288418710231781,0.9105480313301086,0.3726673126220703
tox21_scaffold_4,0.8009577393531799,0.3414387106895447,0.9090082049369812,0.377375066280365
