,test/roc,test/f1,test/accuracy,test/prc
sider_scaffold_0,0.8325514793395996,0.8288450241088867,0.7777777910232544,0.8603553175926208
sider_scaffold_1,0.8324010372161865,0.8294466137886047,0.7764827609062195,0.860227108001709
sider_scaffold_2,0.8329325914382935,0.8290640711784363,0.7779072523117065,0.8609415292739868
sider_scaffold_3,0.8327171802520752,0.8302752375602722,0.7795907855033875,0.8606197834014893
sider_scaffold_4,0.8324629068374634,0.8293067812919617,0.7758352756500244,0.8601380586624146
