,test/roc,test/f1,test/accuracy,test/prc
bbbp_scaffold_3,0.8039230704307556,0.7567567825317383,0.7022900581359863,0.7688934803009033
bbbp_scaffold_4,0.806358814239502,0.7770700454711914,0.732824444770813,0.7699400186538696
bbbp_scaffold_0,0.801098644733429,0.7758620977401733,0.7353689670562744,0.7563445568084717
bbbp_scaffold_1,0.8044672012329102,0.7514910697937012,0.6819338202476501,0.7745417356491089
bbbp_scaffold_2,0.8011245727539062,0.7577639818191528,0.7022900581359863,0.7659581303596497
