AUC,Size,Ensemble 1,Ensemble 2,Ensemble 3,Ensemble 4,Ensemble 5
tox21_umap_1,"[5448, 778, 1597]",0.767205297946929,0.725113630294799,0.776109457015991,0.766609370708465,0.770151138305664
tox21_umap_2,"[5396, 770, 1657]",0.758354842662811,0.767793655395507,0.75380516052246,0.782521426677703,0.763523876667022
tox21_umap_3,"[5445, 777, 1601]",0.742946684360504,0.76969426870346,0.693946659564971,0.711573421955108,0.728919208049774
tox21_umap_4,"[5503, 786, 1534]",0.737705171108245,0.735377728939056,0.744885861873626,0.71223759651184,0.701113283634185
tox21_umap_5,"[5528, 789, 1506]",0.73557299375534,0.724971771240234,0.75643903017044,0.736660659313201,0.741918563842773
