RMSE,Size,Ensemble 1,Ensemble 2,Ensemble 3,Ensemble 4,Ensemble 5
delaney_umap_1,"[775, 110, 221]",1.05665719509124,0.981172680854797,1.01336908340454,1.10413372516632,0.957442283630371
delaney_umap_2,"[770, 109, 227]",0.856148898601532,0.814960420131683,0.82881224155426,0.79977536201477,0.858518600463867
delaney_umap_3,"[775, 110, 221]",0.807487487792968,0.948227763175964,0.916965126991272,0.872896015644073,0.804463684558868
delaney_umap_4,"[775, 110, 221]",0.589417576789856,0.574033915996551,0.621269583702087,0.594747006893158,0.604683578014373
delaney_umap_5,"[746, 106, 254]",0.835781991481781,0.810208141803741,0.782696723937988,0.879001200199127,0.805492579936981
