,SPECTRA_parameter,train_size,test_size,cross_split_overlap,test/roc,test/f1,test/accuracy,test/prc
clintox_spectra_tanimoto_0.25_1,0.25,121,31,0.0518235012153102,0.9795039892196656,0.9672130942344666,0.9669421315193176,0.9818702936172484
clintox_spectra_tanimoto_0.25_2,0.25,118,30,0.0569471020312645,0.9783046245574952,0.9663865566253662,0.9661017060279846,0.9828199744224548
clintox_spectra_tanimoto_0.30_0,0.3,102,26,0.0469000561941901,0.9665223360061646,0.95652174949646,0.9558823704719543,0.9724774360656738
clintox_spectra_tanimoto_0.30_1,0.3,92,23,0.0462938520012905,0.9752808809280396,0.96256685256958,0.96195650100708,0.9803764820098876
clintox_spectra_tanimoto_0.30_2,0.3,93,24,0.0492587143648142,0.9515326023101808,0.936170220375061,0.9354838728904724,0.952672839164734
clintox_spectra_tanimoto_0.35_0,0.35,82,21,0.0420658269082851,0.9819806814193726,0.970059871673584,0.9695122241973876,0.9886702299118042
clintox_spectra_tanimoto_0.35_1,0.35,81,21,0.045520176160619,0.9797255992889404,0.9693251252174376,0.9691358208656312,0.9817107319831848
clintox_spectra_tanimoto_0.35_2,0.35,79,20,0.0423387834437583,0.9575320482254028,0.9433962106704712,0.9430379867553712,0.9558506011962892
clintox_spectra_tanimoto_0.40_0,0.4,64,17,0.0450003251135379,0.9479472637176514,0.9384615421295166,0.9375,0.952832818031311
clintox_spectra_tanimoto_0.40_1,0.4,74,19,0.04270333654823,0.983561635017395,0.9664429426193236,0.966216206550598,0.9852911233901978
clintox_spectra_tanimoto_0.40_2,0.4,65,17,0.0387523709074619,0.9887585639953612,0.9846153855323792,0.984375,0.9920793771743774
clintox_spectra_tanimoto_0.45_0,0.45,56,14,0.0462270425460216,0.9913875460624696,0.9734513163566588,0.9732142686843872,0.994160294532776
clintox_spectra_tanimoto_0.45_1,0.45,58,15,0.0393291177109168,0.9830559492111206,0.982758641242981,0.982758641242981,0.9828519821166992
clintox_spectra_tanimoto_0.45_2,0.45,56,15,0.0380203682285839,0.9438596963882446,0.9380530714988708,0.9375,0.9509534239768982
clintox_spectra_tanimoto_0.50_0,0.5,44,12,0.0367216149744497,0.9230371713638306,0.931818187236786,0.931818187236786,0.8974094390869141
clintox_spectra_tanimoto_0.50_1,0.5,43,11,0.0304235805438028,0.9718614816665648,0.9425287246704102,0.9418604373931884,0.9763633012771606
clintox_spectra_tanimoto_0.50_2,0.5,44,12,0.0380172214253024,0.9896640777587892,0.966292142868042,0.9659090638160706,0.99285089969635
clintox_spectra_tanimoto_0.55_0,0.55,40,11,0.033633646525023,0.9362101554870604,0.8888888955116272,0.887499988079071,0.940888285636902
