,SPECTRA_parameter,train_size,test_size,cross_split_overlap,test/roc,test/f1,test/accuracy,test/prc
bbbp_spectra_tanimoto_0.00_0,0.0,1572,393,0.1122213858632003,0.926549792289734,0.9283970594406128,0.8880407214164734,0.96986186504364
bbbp_spectra_tanimoto_0.00_1,0.0,1572,393,0.1143789336808921,0.9233208894729614,0.9268098473548888,0.8829516768455505,0.9724771976470948
bbbp_spectra_tanimoto_0.00_2,0.0,1572,393,0.1131961005204147,0.9275050163269044,0.9335455894470216,0.893765926361084,0.973310887813568
bbbp_spectra_tanimoto_0.05_0,0.05,749,188,0.0970447786669043,0.8806520700454712,0.8923884630203247,0.8357810378074646,0.9408093094825744
bbbp_spectra_tanimoto_0.05_1,0.05,750,188,0.0983782567784996,0.9098531007766724,0.914893627166748,0.871999979019165,0.9607784748077391
bbbp_spectra_tanimoto_0.05_2,0.05,738,185,0.0973170586455513,0.8907766342163086,0.9051878452301024,0.8563685417175293,0.9474981427192688
bbbp_spectra_tanimoto_0.10_0,0.1,402,101,0.0855238764527318,0.832234263420105,0.8626817464828491,0.788557231426239,0.9211773872375488
bbbp_spectra_tanimoto_0.10_1,0.1,391,98,0.0880845400697901,0.8468648195266724,0.8419182896614075,0.7723785042762756,0.9214986562728882
bbbp_spectra_tanimoto_0.10_2,0.1,395,99,0.0875332746269102,0.8595534563064575,0.8741496801376343,0.8126582503318787,0.9316184520721436
bbbp_spectra_tanimoto_0.15_0,0.15,250,63,0.0755043873188003,0.7905421853065491,0.8344988226890564,0.7160000205039978,0.8964430689811707
bbbp_spectra_tanimoto_0.15_1,0.15,263,66,0.0773329220824199,0.7693560719490051,0.8464912176132202,0.73384028673172,0.8837249279022217
bbbp_spectra_tanimoto_0.15_2,0.15,253,64,0.078310752221865,0.8443005084991455,0.8878504633903503,0.8102766871452332,0.94267600774765
bbbp_spectra_tanimoto_0.20_0,0.2,178,45,0.0742473951541029,0.7356718182563782,0.8840125203132629,0.7921348214149475,0.9140906929969788
