RMSE,Size,Ensemble 1,Ensemble 2,Ensemble 3,Ensemble 4,Ensemble 5
lipo_scaffold_1,"[2940, 420, 840]",0.592043399810791,0.5793817639350891,0.5697064399719238,0.5688138008117676,0.6053006052970886
lipo_scaffold_2,"[2948, 421, 831]",0.5760642290115356,0.5822285413742065,0.5928469300270081,0.5746610164642334,0.5538228750228882
lipo_scaffold_3,"[2940, 420, 840]",0.5633487105369568,0.5245564579963684,0.5467671155929565,0.5225350856781006,0.542329728603363
lipo_scaffold_4,"[2940, 420, 840]",0.5298236608505249,0.5378760695457458,0.569004237651825,0.5621258020401001,0.5568956732749939
lipo_scaffold_5,"[2940, 420, 840]",0.5973395109176636,0.5958220362663269,0.5973634123802185,0.5828166007995605,0.572364330291748
