AUC,Size,Ensemble 1,Ensemble 2,Ensemble 3,Ensemble 4,Ensemble 5
tox21_scaffold_1,"[5485, 783, 1555]",0.8120403289794922,0.8124938607215881,0.8035936951637268,0.794516384601593,0.8160851001739502
tox21_scaffold_2,"[5477, 782, 1564]",0.8010485768318176,0.8059408068656921,0.8108870387077332,0.810210645198822,0.7844724655151367
tox21_scaffold_3,"[5477, 782, 1564]",0.8072507381439209,0.8101617693901062,0.7900235652923584,0.8214583396911621,0.8201701045036316
tox21_scaffold_4,"[5477, 782, 1564]",0.8241493105888367,0.816664457321167,0.8136712908744812,0.8199898600578308,0.8059495091438293
tox21_scaffold_5,"[5477, 782, 1564]",0.8327632546424866,0.8298245072364807,0.8235813975334167,0.8244988322257996,0.8325231671333313
