index,train_size,val_size,test_size,cross_split_overlap
sider_scaffold_0,1001,142,284,0.0995719103079316
sider_scaffold_1,1000,142,285,0.09956971294860027
sider_scaffold_2,1000,142,285,0.09907919416808052
sider_scaffold_3,1000,142,285,0.09939284610795547
sider_scaffold_4,1000,142,285,0.09915259676200798
