RMSE,Size,Ensemble 1,Ensemble 2,Ensemble 3,Ensemble 4,Ensemble 5
delaney_scaffold_1,"[781, 111, 214]",0.825169563293457,0.7796335816383362,0.7864249348640442,0.789710521697998,0.8072409629821777
delaney_scaffold_2,"[775, 110, 221]",0.7937734723091125,0.801019549369812,0.8098304867744446,0.8328250646591187,0.8120929598808289
delaney_scaffold_3,"[779, 111, 216]",0.8255659341812134,0.8044323921203613,0.7931380271911621,0.8233327865600586,0.791776716709137
delaney_scaffold_4,"[775, 110, 221]",0.8269219398498535,0.8438321948051453,0.8637322783470154,0.8821476101875305,0.8657132387161255
delaney_scaffold_5,"[777, 110, 219]",0.8520469069480896,0.8575356006622314,0.8469436168670654,0.8601152300834656,0.8322860598564148
