,test/roc,test/f1,test/accuracy,test/prc
hiv_random_0,0.9602348804473876,0.5681425929069519,0.977170467376709,0.6807677745819092
hiv_random_1,0.9600422978401184,0.6341708302497864,0.9778696298599244,0.6834193468093872
hiv_random_2,0.9579019546508789,0.6398390531539917,0.9782344102859497,0.6459599733352661
