,test/roc,test/f1,test/accuracy,test/prc
tox21_random_0,0.8864802122116089,0.4179566502571106,0.9396235942840576,0.5241771936416626
tox21_random_1,0.8862061500549316,0.3844797313213348,0.9384706616401672,0.5247390270233154
tox21_random_2,0.8884204626083374,0.4104857444763183,0.9386208653450012,0.5388356447219849
tox21_random_3,0.8884928226470947,0.3810741603374481,0.9377871751785278,0.5300919413566589
tox21_random_4,0.8851912021636963,0.42387333512306213,0.9391160011291504,0.5253869295120239
