,test/roc,test/f1,test/accuracy,test/prc
tox21_random_0,0.8683274984359741,0.3965417742729187,0.9328329563140868,0.4962045550346374
tox21_random_1,0.8726491928100586,0.4154929518699646,0.9356215000152588,0.5047191381454468
tox21_random_2,0.864819347858429,0.376792699098587,0.9386353492736816,0.4542537927627563
tox21_random_3,0.8477064967155457,0.3555840849876404,0.9357481002807616,0.4520107209682464
tox21_random_0,0.8630780577659607,0.3974871635437011,0.9323197603225708,0.4830865859985351
tox21_random_1,0.87357497215271,0.3566477596759796,0.9340055584907532,0.497202068567276
tox21_random_2,0.8646124601364136,0.3411279320716858,0.9385069608688354,0.4614849090576172
tox21_random_3,0.8506227731704712,0.3528645932674408,0.9363880753517152,0.4606204330921173
tox21_random_4,0.8591327667236328,0.3499999940395355,0.9321581125259399,0.44493645429611206
