,test/roc,test/f1,test/accuracy,test/prc
hiv_random_0,0.8320024013519287,0.4713114798069,0.9686284065246582,0.4146944582462311
hiv_random_1,0.824845552444458,0.4203233122825622,0.9694795608520508,0.3919970691204071
hiv_random_1,0.8242360353469849,0.3849999904632568,0.9700875282287598,0.3775051236152649
hiv_random_2,0.8413804769515991,0.4857684969902038,0.9670476913452148,0.4193510413169861
hiv_random_3,0.8495515584945679,0.4940711557865143,0.9688715934753418,0.4447398781776428
hiv_random_4,0.8271585702896118,0.4257206320762634,0.9685068130493164,0.3848776817321777
