,test/roc,test/f1,test/accuracy,test/prc
tox21_scaffold_0,0.8980982303619385,0.4571957290172577,0.9446498155593872,0.5610144138336182
tox21_scaffold_1,0.9002798795700073,0.4483906626701355,0.9452789425849916,0.5672647356987
tox21_scaffold_2,0.8990400433540344,0.4720888435840606,0.944665551185608,0.5612576007843018
tox21_scaffold_3,0.8972626328468323,0.4346300959587097,0.9442251324653624,0.5554711818695068
tox21_scaffold_4,0.8972632884979248,0.4331413805484772,0.9442565441131592,0.5528205633163452
