,test/roc,test/f1,test/accuracy,test/prc
hiv_scaffold_3,0.7882877588272095,0.2857142984867096,0.9738569855690002,0.2650777697563171
hiv_scaffold_4,0.7678428888320923,0.25827813148498535,0.9727626442909241,0.262102335691452
