,test/roc,test/f1,test/accuracy,test/prc
bbbp_scaffold_0,0.9460672736167908,0.9501686096191406,0.9153944253921508,0.9867112636566162
bbbp_scaffold_1,0.9446996450424194,0.9522718787193298,0.9204834699630736,0.9858947992324828
bbbp_scaffold_2,0.9460616111755372,0.952524483203888,0.919847309589386,0.9865198731422424
bbbp_scaffold_3,0.9468342661857604,0.9541284441947936,0.923664093017578,0.9864306449890136
bbbp_scaffold_4,0.9456667900085449,0.9549211263656616,0.9236640930175781,0.9865744113922119
